TheTime,Ballast,Conflat1,Conflat2,Conflat3,Conflat4,Current,DiffusionPump,Voltage
"22-05-02 15:12:41",0.08555876,0.4153409,0.9771555,0.1422879,-0.6274849,0.8412584,-0.9974531,0.9990829
"22-05-02 15:12:42",-0.1140868,-0.5410445,0.9594253,-0.1894084,-0.8006131,0.8960175,-0.9954643,0.9983664
"22-05-02 15:12:43",-0.3091774,-0.9999996,0.7068086,-0.5002434,-0.9239602,0.9397247,-0.9658894,0.9876751
"22-05-02 15:12:44",-0.4919493,-0.5395950,0.2811363,-0.7560208,-0.9898656,0.9718441,-0.9095459,0.9671153
"22-05-02 15:12:45",-0.6560157,0.4223579,-0.2162994,-0.9293121,-0.9940642,0.9920620,-0.8274343,0.9366822
"22-05-02 15:12:46",-0.7926131,0.9906335,-0.6570588,-0.9989578,-0.9364399,0.9998842,-0.7230638,0.8971413
"22-05-02 15:12:47",-0.8977087,0.6521979,-0.9375630,-0.9591619,-0.8209189,0.9954347,-0.5988082,0.8487018
"22-05-02 15:12:48",-0.9674799,-0.2880273,-0.9893488,-0.8133043,-0.6536191,0.9786528,-0.4572534,0.7915011
"22-05-02 15:12:49",-0.9984152,-0.9606296,-0.7993223,-0.5789534,-0.4467088,0.9499302,-0.3038415,0.7267316
"22-05-02 15:12:50",-0.9896475,-0.7517494,-0.4126446,-0.2797851,-0.2110780,0.9093508,-0.1413105,0.6544006
"22-05-02 15:12:51",-0.9414352,0.1483285,0.07437021,0.04960555,0.03721088,0.8576363,0.02481041,0.5756761
"22-05-02 15:12:52",-0.8558876,0.9114773,0.5425171,0.3730434,0.2828032,0.7954614,0.1899817,0.4913442
"22-05-02 15:12:53",-0.7352478,0.8352395,0.8803086,0.6576348,0.5126395,0.7228878,0.3511859,0.4013736
"22-05-02 15:12:54",-0.5865861,-0.007407459,0.9999931,0.8672573,0.7084150,0.6421569,0.5010688,0.3083124
"22-05-02 15:12:55",-0.4143826,-0.8443072,0.8763160,0.9822848,0.8607371,0.5533951,0.6374190,0.2120109
"22-05-02 15:12:56",-0.2253123,-0.9070896,0.5380810,0.9895310,0.9599201,0.4576260,0.7564128,0.1133874
"22-05-02 15:12:57",-0.02572499,-0.1282848,0.06427530,0.8866626,0.9994829,0.3554160,0.8551073,0.01286356
"22-05-02 15:12:58",0.1722013,0.7613026,-0.4192870,0.6880204,0.9766918,0.2502314,0.9288949,-0.08642401
"22-05-02 15:12:59",0.3657581,0.9549099,-0.8052626,0.4106061,0.8924456,0.1405725,0.9777047,-0.1861318
"22-05-02 15:13:00",0.5419430,0.2742944,-0.9903650,0.09248621,0.7544804,0.03086795,0.9989279,-0.2824755
"22-05-02 15:13:01",0.6981118,-0.6610308,-0.9355102,-0.2384122,0.5686389,-0.08015743,0.9927648,-0.3768363
"22-05-02 15:13:02",0.8264282,-0.9885788,-0.6516499,-0.5430171,0.3474767,-0.1901765,0.9590938,-0.4674173
"22-05-02 15:13:03",0.9218160,-0.4072925,-0.2082093,-0.7878858,0.1046798,-0.2978657,0.8988385,-0.5533409
"22-05-02 15:13:04",0.9805092,0.5496937,0.2869091,-0.9461720,-0.1449866,-0.4020295,0.8135306,-0.6338481
"22-05-02 15:13:05",0.9999976,0.9999392,0.7109955,-0.9999932,-0.3852295,-0.5010609,0.7058058,-0.7078863
"22-05-02 15:13:06",0.9794848,0.5280129,0.9615707,-0.9433603,-0.6022634,-0.5942438,0.5780268,-0.7750864
"22-05-02 15:13:07",0.9196885,-0.4320393,0.9751551,-0.7822565,-0.7815124,-0.6800061,0.4341910,-0.8344605
"22-05-02 15:13:08",0.8242381,-0.9913154,0.7521654,-0.5375773,-0.9107619,-0.7565430,0.2799871,-0.8849416
"22-05-02 15:13:10",0.5386670,0.2929606,-0.1481140,0.09894508,-0.9972388,-0.8820677,-0.04953335,-0.9598226
"22-05-02 15:13:11",0.3589165,0.9651612,-0.6075952,0.4217304,-0.9471660,-0.9292269,-0.2159615,-0.9832013
"22-05-02 15:13:12",0.1674989,0.7456175,-0.9127908,0.6937699,-0.8391744,-0.9642949,-0.3740343,-0.9964618
"22-05-02 15:13:13",-0.03166624,-0.1576967,-0.9968670,0.8911998,-0.6785661,-0.9877105,-0.5226802,-0.9998746
"22-05-02 15:13:14",-0.2290911,-0.9150853,-0.8376337,0.9904437,-0.4763232,-0.9989367,-0.6565372,-0.9933290
"22-05-02 15:13:15",-0.4185720,-0.8317377,-0.4716096,0.9808167,-0.2430972,-0.9978624,-0.7729594,-0.9767762
"22-05-02 15:13:16",-0.5902605,0.01531398,0.007657213,0.8634617,0.003828635,-0.9845108,-0.8672988,-0.9505822
"22-05-02 15:13:17",-0.7397728,0.8531896,0.4890803,0.6491812,0.2527462,-0.9587865,-0.9382520,-0.9145646
"22-05-02 15:13:18",-0.8578952,0.9032950,0.8452869,0.3670133,0.4825388,-0.9217087,-0.9823990,-0.8700071
"22-05-02 15:13:19",-0.9428703,0.1271238,0.9979697,0.04247680,0.6842181,-0.8730199,-0.9997743,-0.8164435
"22-05-02 15:13:20",-0.9902710,-0.7661110,0.9062859,-0.2868363,0.8434054,-0.8135454,-0.9894391,-0.7547028
"22-05-02 15:13:21",-0.9981794,-0.9548160,0.5927910,-0.5844355,0.9500938,-0.7440662,-0.9516933,-0.6854507
"22-05-02 15:13:22",-0.9661725,-0.2634280,0.1328927,-0.8182381,0.9977801,-0.6651921,-0.8873780,-0.6091402
"22-05-02 15:13:23",-0.8958986,0.6675672,-0.3573866,-0.9610684,0.9833505,-0.5785228,-0.7988463,-0.5271344
"22-05-02 15:13:24",-0.7887762,0.9858690,-0.7640413,-0.9984266,0.9069640,-0.4837177,-0.6869954,-0.4389302
"22-05-02 15:13:25",-0.6508043,0.3909134,-0.9799050,-0.9250139,0.7744240,-0.3835994,-0.5568064,-0.3469542
"22-05-02 15:13:26",-0.4876830,-0.5600315,-0.9561567,-0.7506573,0.5946194,-0.2792556,-0.4118909,-0.2519714
"22-05-02 15:13:27",-0.3047756,-0.9997518,-0.6991850,-0.4935539,0.3775309,-0.1712094,-0.2552301,-0.1542333
"22-05-02 15:13:28",-0.1096903,-0.5223098,-0.2713339,-0.1821630,0.1369575,-0.06102399,-0.09146488,-0.05492808
"22-05-02 15:13:29",0.08992753,0.4351870,0.2232262,0.1495192,-0.1123239,0.05000647,0.07497061,0.04500938
"22-05-02 15:13:30",0.2855294,0.9924448,0.6623095,0.4640820,-0.3540972,0.1601731,0.2389642,0.1442741
"22-05-02 15:13:31",0.4712175,0.6351785,0.9413728,0.7296325,-0.5756005,0.2692313,0.3975931,0.2428816
"22-05-02 15:13:32",0.6371211,-0.3071476,0.9878416,0.9132789,-0.7600868,0.3744041,0.5443643,0.3385530
"22-05-02 15:13:33",0.7767883,-0.9651868,0.7942171,0.9961117,-0.8965585,0.4743226,0.6752411,0.4302547
"22-05-02 15:13:34",0.8869365,-0.7378209,0.4031150,0.9696535,-0.9785574,0.5695248,0.7888229,0.5187044
"22-05-02 15:13:35",0.9607936,0.1653047,-0.08293808,0.8370352,-0.9991383,0.6568123,0.8795309,0.6011387
"22-05-02 15:13:36",0.9967418,0.9196028,-0.5509767,0.6116739,-0.9577371,0.7364489,0.9463377,0.6779904
"22-05-02 15:13:37",0.9927450,0.8238353,-0.8851071,0.3171424,-0.8559753,0.8073374,0.9870101,0.7484112
"22-05-02 15:13:38",0.9496238,-0.02301622,-0.9999338,-0.007672716,-0.7030260,0.8673014,0.9999926,0.8103678
"22-05-02 15:13:39",0.8683642,-0.8540461,-0.8718364,-0.3346541,-0.5050756,0.9171795,0.9854798,0.8648489
"22-05-02 15:13:40",0.7515961,-0.8960539,-0.5272830,-0.6264037,-0.2741444,0.9559388,0.9432653,0.9109401
"22-05-02 15:13:41",0.6068100,-0.1183349,-0.05927163,-0.8455849,-0.02964885,0.9824337,0.8757400,0.9473244
"22-05-02 15:13:42",0.4367819,0.7716948,0.4266187,-0.9737200,0.2185960,0.9970685,0.7835013,0.9745685
"22-05-02 15:13:43",0.2484443,0.9506640,0.8093894,-0.9944776,0.4542729,0.9993859,0.6689736,0.9921306
"22-05-02 15:13:44",0.05202078,0.2572945,0.9915475,-0.9060854,0.6596424,0.9894162,0.5370778,0.9996614
"22-05-02 15:13:45",-0.1474176,-0.6741284,0.9323664,-0.7177760,0.8250802,0.9672252,0.3896959,0.9972648
"22-05-02 15:13:46",-0.3409775,-0.9857558,0.6449096,-0.4504507,0.9392175,0.9331055,0.2315153,0.9849039
"22-05-02 15:13:47",-0.5211835,-0.3897931,0.1988687,-0.1330731,0.9949940,0.8874060,0.06668498,0.9626642
"22-05-02 15:13:48",-0.6801424,0.5631495,-0.2946565,0.1980787,0.9888385,0.8309048,-0.09953363,0.9308813
"22-05-02 15:13:49",-0.8122304,0.9996236,-0.7167411,0.5078999,0.9212327,0.7640812,-0.2632337,0.8897575
"22-05-02 15:13:50",-0.9119478,0.5168378,-0.9633492,0.7618385,0.7963198,0.6878204,-0.4196623,0.8397340
"22-05-02 15:13:51",-0.9753363,-0.4421653,-0.9738926,0.9319913,0.6216875,0.6029881,-0.5645880,0.7812568
"22-05-02 15:13:52",-0.9997394,-0.9934909,-0.7462948,0.9992761,0.4088915,0.5109445,-0.6935257,0.7151328
"22-05-02 15:13:53",-0.9843466,-0.6326354,-0.3358201,0.9567202,0.1704022,0.4124771,-0.8034331,0.6417774
"22-05-02 15:13:54",-0.9297087,0.3098916,0.1568887,0.8088367,-0.07868833,0.3089198,-0.8910761,0.5620073
"22-05-02 15:13:55",-0.8380119,0.9674718,0.6111551,0.5719257,-0.3228693,0.2015601,-0.9540192,0.4766278
"22-05-02 15:13:56",-0.7129055,0.7356132,0.9158061,0.2720511,-0.5469824,0.09171223,-0.9905258,0.3864841
"22-05-02 15:13:57",-0.5580195,-0.1806099,0.9958802,-0.06049853,-0.7384709,-0.02017712,-0.9995420,0.2916952
"22-05-02 15:13:58",-0.3822011,-0.9248752,0.8307438,-0.3834871,-0.8822287,-0.1308137,-0.9807003,0.1948343
"22-05-02 15:13:59",-0.1924226,-0.8238394,0.4653905,-0.6627464,-0.9708515,-0.2391530,-0.9351053,0.09666398
"22-05-02 15:14:00",0.007898576,0.03948309,-0.01974539,-0.8725324,-0.9999513,-0.3461404,-0.8627155,-0.003949319
"22-05-02 15:14:01",0.2064488,0.8622629,-0.4967590,-0.9843719,-0.9664079,-0.4480566,-0.7668449,-0.1037849
"22-05-02 15:14:02",0.3952797,0.8955790,-0.8499713,-0.9882131,-0.8737359,-0.5436907,-0.6507364,-0.2017910
"22-05-02 15:14:03",0.5698839,0.1095494,-0.9984942,-0.8837366,-0.7262428,-0.6333969,-0.5157593,-0.2985589
"22-05-02 15:14:04",0.7221619,-0.7789692,-0.9019596,-0.6812905,-0.5330007,-0.7155116,-0.3660511,-0.3926041
"22-05-02 15:14:05",0.8454662,-0.9477151,-0.5834733,-0.4034943,-0.3064863,-0.7887380,-0.2061769,-0.4826857
"22-05-02 15:14:06",0.9348670,-0.2413570,-0.1215804,-0.08116531,-0.06090328,-0.8521670,-0.04061617,-0.5678917
"22-05-02 15:14:07",0.9866308,0.6833118,0.3673373,0.2481431,0.1869655,-0.9047469,0.1250532,-0.6469269
"22-05-02 15:14:08",0.9993504,0.9838014,0.7678743,0.5510964,0.4239101,-0.9463531,0.2877137,-0.7197359
"22-05-02 15:14:09",0.9719768,0.3749186,0.9815951,0.7950528,0.6360133,-0.9764974,0.4435424,-0.7858361
"22-05-02 15:14:10",0.9066296,-0.5704511,0.9542881,0.9488424,0.8058810,-0.9942722,0.5849145,-0.8431867
"22-05-02 15:14:11",0.8040022,-0.9991008,0.6919544,0.9999001,0.9278850,-0.9999889,0.7120873,-0.8929239
"22-05-02 15:14:12",0.6702404,-0.5064572,0.2624261,0.9405416,0.9911993,-0.9933344,0.8184371,-0.9333124
"22-05-02 15:14:13",0.5090060,0.4541737,-0.2335453,0.7771028,0.9930624,-0.9743649,0.9026000,-0.9645628
"22-05-02 15:14:14",0.3289846,0.9944564,-0.6688985,0.5300958,0.9336364,-0.9436315,0.9612330,-0.9859856
"22-05-02 15:14:15",0.1338790,0.6220916,-0.9441781,0.2219401,0.8153022,-0.9008827,0.9937455,-0.9977469
"22-05-02 15:14:16",-0.06610957,-0.3247894,-0.9863535,-0.1100397,0.6462811,-0.8470675,0.9984806,-0.9994529
"22-05-02 15:14:17",-0.2625016,-0.9706861,-0.7875121,-0.4283715,0.4380073,-0.7830995,0.9756031,-0.9911941
"22-05-02 15:14:18",-0.4487272,-0.7276499,-0.3962646,-0.7001215,0.2023161,-0.7094200,0.9257494,-0.9730542
"22-05-02 15:14:19",-0.6172242,0.1834120,0.09209740,-0.8951123,-0.04609770,-0.6269535,0.8502473,-0.9451950
"22-05-02 15:14:20",-0.7609558,0.9254920,0.5573298,-0.9916281,-0.2912978,-0.5369027,0.7513742,-0.9079658
"22-05-02 15:14:21",-0.8746777,0.8188090,0.8871488,-0.9793003,-0.5189010,-0.4400537,0.6315011,-0.8615988
"22-05-02 15:14:22",-0.9535399,-0.04068031,0.9997930,-0.8591640,-0.7142634,-0.3377680,0.4941152,-0.8066185
"22-05-02 15:14:23",-0.9943854,-0.8627628,0.8676431,-0.6444430,-0.8652132,-0.2313174,0.3430362,-0.7435789
"22-05-02 15:14:24",-0.9954351,-0.8879493,0.5196434,-0.3562851,-0.9629079,-0.1211315,0.1811391,-0.6725175
"22-05-02 15:14:25",-0.9568212,-0.09597620,0.04804358,-0.03203586,-0.9997113,-0.01068025,0.01601999,-0.5955346
"22-05-02 15:14:26",-0.8804492,0.7827927,-0.4345788,0.2952467,-0.9748420,0.09973845,-0.1492966,-0.5127668
"22-05-02 15:14:27",-0.7682179,0.9453516,-0.8142643,0.5926195,-0.8889585,0.2098639,-0.3118633,-0.4241530
"22-05-02 15:14:28",-0.6249651,0.2317158,-0.9931726,0.8244618,-0.7472129,0.3174920,-0.4658768,-0.3311701
"22-05-02 15:14:29",-0.4583532,-0.6895631,-0.9285003,0.9637788,-0.5606551,0.4201483,-0.6055152,-0.2358282
"22-05-02 15:14:30",-0.2730026,-0.9823366,-0.6375254,0.9980322,-0.3387999,0.5180020,-0.7289386,-0.1378164
"22-05-02 15:14:31",-0.07561116,-0.3694500,-0.1880816,0.9220472,-0.09446321,0.6100196,-0.8327897,-0.03783266
"22-05-02 15:14:32",0.1228738,0.5777140,0.3031177,0.7459027,0.1533735,0.6936672,-0.9127034,0.06155360
"22-05-02 15:14:33",0.3175856,0.9989825,0.7228760,0.4869205,0.3930790,0.7692569,-0.9678446,0.1608888
"22-05-02 15:14:34",0.4996444,0.5017768,0.9656597,0.1743220,0.6083542,0.8353624,-0.9961648,0.2586207
"22-05-02 15:14:35",0.6623103,-0.4599136,0.9715873,-0.1586264,0.7863465,0.8913422,-0.9968296,0.3540977
"22-05-02 15:14:36",0.7977129,-0.9954981,0.7398585,-0.4723521,0.9145388,0.9360331,-0.9698995,0.4455124
"22-05-02 15:14:37",0.9014844,-0.6188282,0.3274703,-0.7343991,0.9861190,0.9692402,-0.9161654,0.5325356
"22-05-02 15:14:38",0.9695014,0.3266488,-0.1656113,-0.9160492,0.9965418,0.9905535,-0.8369785,0.6143754
"22-05-02 15:14:39",0.9988665,0.9717910,-0.6181247,-0.9968525,0.9450079,0.9996501,-0.7346016,0.6900727
"22-05-02 15:14:40",0.9884121,0.7235151,-0.9193227,-0.9679221,0.8347168,0.9964187,-0.6118618,0.7588788
"22-05-02 15:14:41",0.9381821,-0.1952218,-0.9951782,-0.8314448,0.6715341,0.9807824,-0.4713770,0.8204091
"22-05-02 15:14:42",0.8512731,-0.9287962,-0.8278258,-0.6053036,0.4685161,0.9532798,-0.3193785,0.8731331
"22-05-02 15:14:43",0.7300538,-0.8136542,-0.4575210,-0.3115308,0.2353733,0.9139036,-0.1577402,0.9174393
"22-05-02 15:14:44",0.5793551,0.05188310,0.02595029,0.01730131,-0.01297624,0.8631273,0.008650980,0.9526477
"22-05-02 15:14:45",0.4058481,0.8684462,0.5021039,0.3435427,-0.2599930,0.8018005,0.1744462,0.9782486
"22-05-02 15:14:46",0.2163970,0.8869100,0.8549685,0.6316348,-0.4905711,0.7306755,0.3352118,0.9940587
"22-05-02 15:14:47",0.01788706,0.08932076,0.9990002,0.8507361,-0.6911204,0.6503685,0.4870354,0.9999600
"22-05-02 15:14:48",-0.1809634,-0.7893992,0.8982984,0.9758271,-0.8483472,0.5621966,0.6250824,0.9958639
"22-05-02 15:14:49",-0.3723992,-0.9436953,0.5784393,0.9936910,-0.9528183,0.4672127,0.7457053,0.9818535
"22-05-02 15:14:50",-0.5493557,-0.2315083,0.1165484,0.9022993,-0.9982948,0.3662953,0.8459049,0.9580158
"22-05-02 15:14:51",-0.7046351,0.6946628,-0.3746094,0.7112071,-0.9816269,0.2606911,0.9227628,0.9245458
"22-05-02 15:14:52",-0.8314518,0.9808165,-0.7729596,0.4423366,-0.9040064,0.1521410,0.9738709,0.8819288
"22-05-02 15:14:53",-0.9252092,0.3665080,-0.9824497,0.1247585,-0.7702362,0.04168272,0.9980449,0.8304991
"22-05-02 15:14:54",-0.9821533,-0.5848959,-0.9516061,-0.2067485,-0.5885064,-0.06936110,0.9945839,0.7707406
"22-05-02 15:14:55",-0.9999416,-0.9985409,-0.6877499,-0.5155142,-0.3701704,-0.1795568,0.9635562,0.7032762
"22-05-02 15:14:56",-0.9778658,-0.4941383,-0.2555550,-0.7674899,-0.1288516,-0.2875222,0.9058314,0.6287952
"22-05-02 15:14:57",-0.9161929,0.4713424,0.2429503,-0.9358987,0.1223954,-0.3927321,0.8222741,0.5473858
"22-05-02 15:14:58",-0.8189985,0.9963105,0.6760835,-0.9995898,0.3627499,-0.4917089,0.7171606,0.4616299
"22-05-02 15:14:59",-0.6882273,0.6080654,0.9470710,-0.9536290,0.5826559,-0.5855084,0.5911917,0.3704760
"22-05-02 15:15:00",-0.5299415,-0.3418966,0.9848192,-0.8021494,0.7660233,-0.6719970,0.4488188,0.2756500
"22-05-02 15:15:01",-0.3509733,-0.9754027,0.7811627,-0.5627294,0.9012013,-0.7499388,0.2944137,0.1783459
"22-05-02 15:15:02",-0.1593123,-0.7173354,0.3894047,-0.2635079,0.9800681,-0.8182223,0.1329337,0.07991173
"22-05-02 15:15:03",0.03998920,0.1986688,-0.09983314,0.06661707,0.9987503,-0.8769217,-0.03332705,-0.01999860
"22-05-02 15:15:04",0.2377117,0.9320561,-0.5646618,0.3894328,0.9553330,-0.9248101,-0.1986770,-0.1197169
"22-05-02 15:15:05",0.4269241,0.8052814,-0.8924385,0.6706966,0.8518125,-0.9614553,-0.3593523,-0.2187608
"22-05-02 15:15:06",0.5984582,-0.06623513,-0.9994509,0.8768604,0.6952928,-0.9860599,-0.5095365,-0.3153141
"22-05-02 15:15:07",0.7446438,-0.8715783,-0.8632081,0.9854500,0.4975699,-0.9983798,-0.6442183,-0.4077609
"22-05-02 15:15:08",0.8624003,-0.8834727,-0.5155179,0.9868220,0.2675081,-0.9985329,-0.7621711,-0.4968768
"22-05-02 15:15:09",0.9458697,-0.08177457,-0.04092156,0.8793456,0.02046507,-0.9863465,-0.8591228,-0.5811425
"22-05-02 15:15:10",0.9916781,0.7987976,0.4463184,0.6733763,-0.2292660,-0.9617862,-0.9325502,-0.6600219
"22-05-02 15:15:11",0.9975126,0.9384309,0.8202033,0.3949560,-0.4625624,-0.9255696,-0.9794641,-0.7316040
"22-05-02 15:15:12",0.9637291,0.2182423,0.9939554,0.07327191,-0.6671639,-0.8779884,-0.9993278,-0.7958902
"22-05-02 15:15:13",0.8919280,-0.6998801,0.9258133,-0.2555436,-0.8300546,-0.8197996,-0.9916646,-0.8521084
"22-05-02 15:15:14",0.7841452,-0.9788975,0.6307329,-0.5581872,-0.9423375,-0.7511469,-0.9564818,-0.9001604
"22-05-02 15:15:16",0.4808289,0.5920448,-0.3115244,-0.9515984,-0.9874812,-0.5873109,-0.8084999,-0.9687142
"22-05-02 15:15:17",0.2970407,0.9980264,-0.7289702,-0.9997807,-0.9177542,-0.4939414,-0.6996628,-0.9886518
"22-05-02 15:15:18",0.1012856,0.4858172,-0.9680032,-0.9378204,-0.7908659,-0.3944161,-0.5713489,-0.9987135
"22-05-02 15:15:19",-0.09958991,-0.4783513,-0.9690636,-0.7713367,-0.6136729,-0.2894443,-0.4263641,-0.9987564
"22-05-02 15:15:20",-0.2939918,-0.9968974,-0.7344086,-0.5225707,-0.4008069,-0.1822632,-0.2714812,-0.9888903
"22-05-02 15:15:21",-0.4793685,-0.5987326,-0.3154766,-0.2123435,-0.1597915,-0.07126373,-0.1067823,-0.9689205
"22-05-02 15:15:22",-0.6429939,0.3432851,0.1743111,0.1165387,0.08749107,0.03892486,0.05836887,-0.9396466
"22-05-02 15:15:23",-0.7823330,0.9758153,0.6250614,0.4350917,0.3312283,0.1494843,0.2231747,-0.9007942
"22-05-02 15:15:24",-0.8904851,0.7111511,0.9227782,0.7057535,0.5543773,0.2582034,0.3818000,-0.8529397
"22-05-02 15:15:25",-0.9632207,-0.2089696,0.9944652,0.8989521,0.7433258,0.3639052,0.5300722,-0.7964645
"22-05-02 15:15:26",-0.9974741,-0.9374887,0.8209799,0.9929889,0.8862723,0.4654154,0.6640002,-0.7317892
"22-05-02 15:15:27",-0.9918697,-0.8032779,0.4496641,0.9774703,0.9729331,0.5600860,0.7781623,-0.6605840
"22-05-02 15:15:28",-0.9462744,0.07554655,-0.03780029,0.8531486,0.9998213,0.6492012,0.8722580,-0.5816508
"22-05-02 15:15:29",-0.8640099,0.8758928,-0.5086719,0.6376445,0.9646140,0.7289033,0.9408323,-0.4982595
"22-05-02 15:15:30",-0.7467604,0.8792553,-0.8591714,0.3504943,0.8693929,0.8003215,0.9840134,-0.4092108
"22-05-02 15:15:31",-0.5997439,0.07424437,-0.9993098,0.02476834,0.7201208,0.8618674,0.9999233,-0.3160760
"22-05-02 15:15:32",-0.4282138,-0.8010315,-0.8940420,-0.3047463,0.5253651,0.9129361,0.9880368,-0.2194568
"22-05-02 15:15:33",-0.2390254,-0.9344853,-0.5674496,-0.6011404,0.2971463,0.9527527,0.9484575,-0.1203883
"22-05-02 15:15:34",-0.04316745,-0.2142310,-0.1077427,-0.8278306,0.05394991,0.9803591,0.8834529,-0.02158876
"22-05-02 15:15:35",0.1576442,0.7114241,0.3855107,-0.9664522,-0.1965918,0.9962538,0.7927316,0.07906964
"22-05-02 15:15:36",0.3498201,0.9767413,0.7792371,-0.9974067,-0.4320132,0.9997118,0.6811862,0.1777401
"22-05-02 15:15:37",0.5297848,0.3427648,0.9847389,-0.9183207,-0.6426358,0.9908123,0.5496193,0.2755612
"22-05-02 15:15:38",0.6878043,-0.6057490,0.9475378,-0.7381306,-0.8122942,0.9696909,0.4033250,0.3702052
"22-05-02 15:15:39",0.8184370,-0.9967182,0.6778829,-0.4764267,-0.9314424,0.9365749,0.2457497,0.4611961
"22-05-02 15:15:40",0.9155239,-0.4786732,0.2469887,-0.1656144,-0.9922244,0.8924098,0.08309454,0.5466884
"22-05-02 15:15:41",0.9771919,0.4801786,-0.2478197,0.1661783,-0.9921709,0.8368736,-0.08337948,0.6275515
"22-05-02 15:15:42",0.9999168,0.9979208,-0.6839401,0.4812674,-0.9299296,0.7706311,-0.2484212,0.7025315
"22-05-02 15:15:43",0.9827477,0.5977453,-0.9491275,0.7403801,-0.8108304,0.6956462,-0.4048528,0.7697243
"22-05-02 15:15:44",0.9256768,-0.3607590,-0.9830206,0.9208383,-0.6389463,0.6108412,-0.5522931,0.8301552
"22-05-02 15:15:45",0.8325511,-0.9788371,-0.7760932,0.9976412,-0.4297568,0.5196989,-0.6824057,0.8814613
"22-05-02 15:15:46",0.7056693,-0.6998904,-0.3779880,0.9650443,-0.1926000,0.4215955,-0.7943824,0.9242676
"22-05-02 15:15:47",0.5507192,0.2235591,0.1124936,0.8260388,0.05633628,0.3183745,-0.8841983,0.9577814
"22-05-02 15:15:48",0.3735512,0.9416235,0.5759046,0.5956362,0.3020622,0.2110860,-0.9495405,0.9817356
"22-05-02 15:15:49",0.1821688,0.7931468,0.8969477,0.3005979,0.5281399,0.1015976,-0.9883701,0.9958080
"22-05-02 15:15:50",-0.01673732,-0.08359273,0.9991246,-0.02789318,0.7217454,-0.009298799,-0.9999027,0.9999650
"22-05-02 15:15:51",-0.2135581,-0.8801026,0.8587152,-0.3510504,0.8696129,-0.1192796,-0.9839605,0.9942159
"22-05-02 15:15:52",-0.4041949,-0.8728930,0.5060081,-0.6392306,0.9650204,-0.2291124,-0.9404826,0.9784357
"22-05-02 15:15:53",-0.5775973,-0.06264009,0.03133543,-0.8553903,0.9998772,-0.3354674,-0.8712015,0.9529748
"22-05-02 15:15:54",-0.7291521,0.8098043,-0.4545876,-0.9782404,0.9722916,-0.4385050,-0.7770053,0.9177014
"22-05-02 15:15:55",-0.8495986,0.9345764,-0.8233354,-0.9926590,0.8853121,-0.5345821,-0.6629682,0.8739079
"22-05-02 15:15:56",-0.9374444,0.2056304,-0.9946431,-0.8984530,0.7427547,-0.6249908,-0.5295896,0.8210161
"22-05-02 15:15:57",-0.9879215,-0.7123816,-0.9224403,-0.7053397,0.5540128,-0.7076948,-0.3815302,0.7599195
"22-05-02 15:15:58",-0.9989894,-0.9748372,-0.6233306,-0.4337615,0.3301830,-0.7818597,-0.2224548,0.6910332
"22-05-02 15:15:59",-0.9700441,-0.3371381,-0.1710918,-0.1143742,0.08586299,-0.8462938,-0.05728118,0.6152524
"22-05-02 15:16:00",-0.9028586,0.6062380,0.3199350,0.2154056,-0.1621118,-0.8999115,0.1083405,0.5338832
"22-05-02 15:16:01",-0.7994479,0.9967607,0.7349912,0.5230587,-0.4012003,-0.9427146,0.2717566,0.4468023
"22-05-02 15:16:02",-0.6641614,0.4708595,0.9701052,0.7731392,-0.6153516,-0.9738923,0.4276469,0.3552540
"22-05-02 15:16:03",-0.5019050,-0.4904387,0.9673354,0.9384316,-0.7916754,-0.9930957,0.5720729,0.2598820
"22-05-02 15:16:04",-0.3190899,-0.9985932,0.7256114,0.9998437,-0.9187232,-0.9999826,0.7008273,0.1616718
"22-05-02 15:16:05",-0.1241663,-0.5830177,0.3062193,0.9504489,-0.9879173,-0.9944534,0.8095927,0.06220363
"22-05-02 15:16:06",0.07507057,0.3669297,-0.1867503,0.7967887,-0.9955921,-0.9767029,0.8956165,-0.03756179
"22-05-02 15:16:07",0.2702256,0.9795347,-0.6319512,0.5573179,-0.9420744,-0.9471553,0.9566345,-0.1363872
"22-05-02 15:16:08",0.4561222,0.6985926,-0.9261532,0.2549631,-0.8298034,-0.9057449,0.9917033,-0.2346091
"22-05-02 15:16:09",0.6238479,-0.2247531,-0.9935834,-0.07549128,-0.6659196,-0.8531582,0.9992864,-0.3304952
"22-05-02 15:16:10",0.7666599,-0.9413201,-0.8177760,-0.3975453,-0.4606861,-0.7900665,0.9791789,-0.4230524
"22-05-02 15:16:11",0.8789348,-0.7926022,-0.4417357,-0.6758932,-0.2267761,-0.7172206,0.9319334,-0.5113990
"22-05-02 15:16:12",0.9563204,0.08742281,0.04375330,-0.8802438,0.02188189,-0.6353067,0.8586390,-0.5948443
"22-05-02 15:16:13",0.9954043,0.8872057,0.5189537,-0.9872515,0.2694417,-0.5454127,0.7613041,-0.6723980
"22-05-02 15:16:14",0.9947172,0.8707001,0.8636592,-0.9853485,0.4979577,-0.4497349,0.6439903,-0.7425137
"22-05-02 15:16:15",0.9544945,0.05658562,0.9995994,-0.8753066,0.6970279,-0.3479246,0.5081494,-0.8056763
"22-05-02 15:16:16",0.8762246,-0.8095175,0.8908130,-0.6689195,0.8527514,-0.2418300,0.3582354,-0.8607854
